iter	MAE	RMSE
882	0.1425565525	0.186452602
883	0.1425266765	0.1864151384
884	0.1424962378	0.186377694
885	0.1424851714	0.1863631253
886	0.1424577097	0.1863278185
887	0.1424514089	0.186321598
888	0.1424370782	0.1863032503
889	0.1424251541	0.1862884927
890	0.1424078658	0.186264754
891	0.142369866	0.1862138019
892	0.1423276165	0.1861650748
893	0.1423080872	0.1861399794
894	0.1422998142	0.1861310082
895	0.1422861066	0.186114475
896	0.1422731502	0.1860978548
897	0.1422524351	0.1860709576
898	0.1422287429	0.1860407508
899	0.1422169519	0.1860288346
900	0.1421967973	0.1860028572
901	0.1421798722	0.1859804239
902	0.1421509254	0.1859460138
903	0.1421303198	0.1859213285
904	0.1420904799	0.1858714177
905	0.1420791896	0.1858583652
906	0.1420774476	0.1858557884
907	0.1420563742	0.1858279126
908	0.1420421297	0.1858109483
909	0.1420212915	0.1857889612
910	0.1420066061	0.1857692215
911	0.1419912851	0.185751901
912	0.1419711889	0.1857256418
913	0.1419557679	0.1857065535
914	0.141940852	0.1856881633
915	0.1419362386	0.1856811934
916	0.1419353191	0.1856798643
917	0.1418956171	0.1856330702
918	0.1418644134	0.185594088
919	0.1418125146	0.1855301766
920	0.1418027236	0.1855178934
921	0.1417662466	0.1854721043
922	0.1417518154	0.1854548162
923	0.1417159837	0.1854087931
924	0.1417063804	0.1853949159
925	0.1416889897	0.185374134
926	0.141659094	0.1853373474
927	0.1416366819	0.18530897
928	0.1416352976	0.185306536
929	0.1416351692	0.1853063963
930	0.1416100365	0.1852751795
931	0.1415928664	0.1852566082
932	0.1415754252	0.185236543
933	0.1415618761	0.1852169282
934	0.1415613546	0.1852159164
935	0.141519823	0.1851674072
936	0.1414984542	0.1851411682
937	0.1414690271	0.185100928
938	0.1414499511	0.1850792829
939	0.141434894	0.1850577175
940	0.1414262587	0.1850467239
941	0.141418982	0.1850357284
942	0.1414102688	0.1850231171
943	0.1413979526	0.1850072047
944	0.1413683763	0.1849708201
945	0.1413530826	0.1849501819
946	0.1413331502	0.1849270256
947	0.1413201435	0.1849098261
948	0.1412907547	0.1848702563
949	0.1412784765	0.184856946
950	0.141248122	0.1848206827
951	0.1412340604	0.1847993648
952	0.1412001808	0.1847578968
953	0.1411826296	0.184735245
954	0.1411708799	0.1847222883
955	0.1411476426	0.1846947466
956	0.1411304167	0.1846737784
957	0.1411159858	0.1846554299
958	0.1410888046	0.1846243156
959	0.1410695298	0.1845995596
960	0.1410518778	0.1845783943
961	0.1410392686	0.1845578607
962	0.1410165591	0.1845334157
963	0.1409996072	0.1845130475
964	0.1409652844	0.1844718243
965	0.1409511295	0.1844517944
966	0.1409353024	0.1844316724
967	0.1409140582	0.1844062229
968	0.1408911346	0.1843760379
969	0.1408705043	0.184352671
970	0.1408551883	0.1843370989
971	0.1408278023	0.1842989453
972	0.1408112956	0.1842818132
973	0.1407988456	0.1842631034
974	0.140777386	0.1842386915
975	0.1407474081	0.1842004836
976	0.1407354275	0.1841845956
977	0.1407221326	0.1841686261
978	0.1406910983	0.1841268489
979	0.1406773965	0.1841090223
980	0.1406635436	0.1840890626
981	0.1406449564	0.1840683851
982	0.1406285989	0.1840471628
983	0.1406127869	0.1840282942
984	0.1405797017	0.1839890467
985	0.1405402997	0.1839413728
986	0.1405213708	0.1839171395
987	0.1405069824	0.1838960615
988	0.1404881053	0.1838738246
989	0.1404722368	0.1838510459
990	0.1404517475	0.1838232596
991	0.1404363952	0.18380182
992	0.1404348362	0.1837996975
993	0.1404179288	0.1837768587
994	0.1404068434	0.1837645295
995	0.1403894762	0.1837410413
996	0.1403823462	0.1837323343
997	0.1403641681	0.1837081024
998	0.1403489013	0.1836865281
999	0.1403346379	0.183669829
1000	0.1403227471	0.1836545586
1001	0.1403139511	0.1836413912
1002	0.1402963478	0.1836166106
1003	0.1402716141	0.1835858013
1004	0.1402584219	0.1835710764
1005	0.1402318128	0.1835377478
1006	0.1402207027	0.1835245963
1007	0.1402043267	0.1835037395
1008	0.1401892949	0.1834833844
1009	0.1401691878	0.1834597011
1010	0.140149562	0.1834353949
1011	0.1401151632	0.1833950153
1012	0.1401043748	0.1833824284
1013	0.1400828415	0.183355224
1014	0.1400688753	0.1833356297
1015	0.140062281	0.183326952
1016	0.1400395967	0.1832964956
1017	0.1400258837	0.1832798246
1018	0.1399968657	0.1832463402
1019	0.139978505	0.1832263846
1020	0.1399516221	0.1831941834
1021	0.1399386003	0.1831784497
1022	0.1399275829	0.1831639631
1023	0.1398817091	0.1831075962
1024	0.1398683726	0.1830917033
1025	0.1398503494	0.1830695831
1026	0.139829378	0.1830443224
1027	0.1398261088	0.1830402817
1028	0.1398152538	0.1830276453
1029	0.1397926506	0.182997399
1030	0.1397666644	0.1829643992
1031	0.1397468009	0.1829391655
1032	0.139731795	0.1829199509
1033	0.1396960766	0.1828732189
1034	0.1396809842	0.1828504759
1035	0.1396722253	0.1828391195
1036	0.1396572062	0.1828185164
1037	0.1396409604	0.1827999957
1038	0.1396292569	0.1827864097
1039	0.1396127821	0.1827651564
1040	0.1395880135	0.1827347022
1041	0.1395575532	0.182695633
1042	0.1395365128	0.1826722316
1043	0.1395193648	0.182651769
1044	0.1395010991	0.1826313917
1045	0.1394815647	0.1826063633
1046	0.1394723965	0.1825950436
1047	0.139450109	0.1825691674
1048	0.1394246658	0.1825370044
1049	0.1394088384	0.1825156084
1050	0.1393833155	0.182486367
1051	0.1393629272	0.1824631628
1052	0.1393407074	0.1824368592
1053	0.1393037047	0.1823917906
1054	0.1392829691	0.1823703404
1055	0.1392594493	0.1823422753
1056	0.139229345	0.1823069998
1057	0.1392176346	0.1822917714
1058	0.1392072063	0.1822798036
1059	0.139186056	0.182255362
1060	0.1391747688	0.1822428854
1061	0.1391611801	0.1822268732
1062	0.1391413921	0.182201658
1063	0.1391314774	0.1821901762
1064	0.1391149903	0.1821713528
1065	0.1390956828	0.1821494572
1066	0.139074712	0.1821203044
1067	0.139065624	0.1821080867
1068	0.1390348502	0.182064771
1069	0.1390198108	0.1820493006
1070	0.1390058922	0.1820305373
1071	0.1390015028	0.1820257856
1072	0.1389772744	0.1819932047
1073	0.1389468985	0.1819551174
1074	0.1389379142	0.1819427194
1075	0.138920672	0.1819216249
1076	0.1388823991	0.1818808916
1077	0.1388622412	0.1818538045
1078	0.1388617709	0.1818526938
1079	0.1388441447	0.1818308512
1080	0.1388358523	0.1818218262
1081	0.1388240977	0.1818086168
1082	0.1388032732	0.1817794061
1083	0.1387789942	0.181747929
1084	0.1387501391	0.1817158735
1085	0.1387371654	0.1816996385
1086	0.1387216554	0.1816793612
1087	0.1387111463	0.1816651944
1088	0.1386933168	0.181643987
1089	0.1386796293	0.1816274715
1090	0.1386673287	0.1816128329
1091	0.1386591843	0.1816029405
1092	0.1386350513	0.1815701869
1093	0.1386234423	0.1815532774
1094	0.138621139	0.1815501649
1095	0.1386092778	0.1815343326
1096	0.1386061464	0.1815300495
1097	0.1385838698	0.1815099134
1098	0.1385597438	0.1814795875
1099	0.1385463766	0.1814635566
1100	0.1385329285	0.181447783
1101	0.1385134911	0.1814207036
1102	0.1384910943	0.1813938487
1103	0.1384637319	0.18135753
1104	0.1384626677	0.181356413
1105	0.1384388665	0.1813249796
1106	0.1384259488	0.1813094205
1107	0.1383878041	0.1812686072
1108	0.1383551087	0.1812297869
1109	0.1383451199	0.1812189953
1110	0.1383214967	0.1811864306
1111	0.1382969873	0.1811534813
1112	0.1382923367	0.1811453075
1113	0.1382814091	0.181130341
1114	0.1382612156	0.1811093235
1115	0.1382472875	0.1810939075
1116	0.1382306783	0.1810774168
1117	0.1382205324	0.1810649265
1118	0.1381961264	0.181034957
1119	0.1381858127	0.1810216798
1120	0.1381791443	0.1810121745
1121	0.1381648997	0.1809949924
1122	0.1381475834	0.180973241
1123	0.1381160889	0.1809353056
1124	0.138109797	0.1809264325
1125	0.1381040143	0.1809184046
1126	0.1380712139	0.1808733005
1127	0.138070324	0.180872037
1128	0.1380524019	0.1808475339
1129	0.1380300991	0.1808227777
1130	0.138020596	0.1808107435
1131	0.13800518	0.1807912428
1132	0.1379991783	0.180784658
1133	0.1379823881	0.1807664919
1134	0.137969919	0.1807489807
1135	0.1379440363	0.1807159935
1136	0.1379419316	0.1807130803
1137	0.1379266107	0.1806944735
1138	0.1379046946	0.1806680022
1139	0.1378945483	0.1806557025
1140	0.1378750595	0.1806335327
1141	0.1378703486	0.1806284605
1142	0.1378542206	0.1806082835
1143	0.1378281399	0.1805787759
1144	0.1377982052	0.1805440041
1145	0.1377861637	0.1805295016
1146	0.1377509554	0.1804915497
1147	0.1377243999	0.1804600789
1148	0.1377079464	0.180437611
1149	0.1376977763	0.180424539
1150	0.1376797378	0.1804028988
1151	0.13764673	0.1803632362
1152	0.1376237635	0.1803388935
1153	0.1376117014	0.1803229077
1154	0.1376100877	0.1803204196
1155	0.1376077255	0.1803175334
1156	0.1375863207	0.1802919205
1157	0.1375590755	0.1802563455
1158	0.1375585597	0.1802550275
1159	0.1375356313	0.1802282367
1160	0.1375160152	0.1802041244
1161	0.1374801259	0.1801595615
1162	0.1374735923	0.180151035
1163	0.1374400874	0.1801112163
1164	0.1374039808	0.1800679788
1165	0.137375481	0.1800322317
1166	0.1373655676	0.1800199753
1167	0.1373433728	0.1799918491
1168	0.1373391884	0.1799864787
1169	0.1373291725	0.1799731491
1170	0.1373223352	0.1799637084
1171	0.1373028	0.1799383213
1172	0.1372595625	0.1798839302
1173	0.1372583889	0.1798821062
1174	0.1372505817	0.1798696708
1175	0.1372438459	0.179860131
1176	0.1372428581	0.1798584147
1177	0.1372286184	0.1798400234
1178	0.1372177236	0.1798269905
1179	0.1372048234	0.1798097554
1180	0.1371822358	0.1797775887
1181	0.1371720972	0.1797646777
1182	0.1371477053	0.1797345977
1183	0.1371312797	0.1797135353
1184	0.1371251341	0.1797056451
1185	0.1371115621	0.1796888863
1186	0.1370991748	0.1796716188
1187	0.1370895884	0.1796618801
1188	0.1370837489	0.1796534922
1189	0.1370740216	0.1796390749
1190	0.1370640796	0.1796260223
1191	0.1370577059	0.1796169048
1192	0.1370384795	0.1795935703
1193	0.1370208582	0.1795717117
1194	0.1370170663	0.179566239
1195	0.137001276	0.179546676
1196	0.1369919265	0.1795340885
1197	0.1369790614	0.179517092
1198	0.136962691	0.1794964607
1199	0.1369549001	0.179486151
1200	0.1369282402	0.1794516882
1201	0.1369277395	0.1794510365
1202	0.1369016417	0.1794161866
1203	0.1368725802	0.1793820886
1204	0.1368634109	0.1793699691
1205	0.1368389461	0.1793398711
1206	0.1368377961	0.1793381913
1207	0.1368264898	0.1793231585
1208	0.13681509	0.1793097452
1209	0.1367960401	0.1792835371
1210	0.1367809777	0.1792659174
1211	0.1367687234	0.1792531933
1212	0.1367685235	0.179252864
1213	0.1367380405	0.1792149356
1214	0.1367245874	0.1791965617
1215	0.1367190231	0.1791904756
1216	0.1366884897	0.1791497738
1217	0.1366661852	0.1791198761
1218	0.1366455142	0.1790921238
1219	0.1366310167	0.1790730919
1220	0.136630276	0.1790721092
1221	0.1366167231	0.1790548644
1222	0.1366112302	0.1790492032
1223	0.1366012932	0.1790374767
1224	0.1365859294	0.1790137003
1225	0.1365715798	0.1789951388
1226	0.1365662594	0.1789884316
1227	0.1365372976	0.1789529387
1228	0.1365178725	0.1789300389
1229	0.1365043236	0.1789090939
1230	0.1364669293	0.1788643264
1231	0.1364483891	0.1788385747
1232	0.1364342506	0.1788210406
1233	0.1364264091	0.1788101662
1234	0.1364134994	0.178792951
1235	0.1363991953	0.1787745468
1236	0.1363973572	0.1787730004
1237	0.1363899459	0.1787637601
1238	0.1363776701	0.178748417
1239	0.1363688568	0.1787364123
1240	0.1363561509	0.1787207069
1241	0.1363410596	0.178702575
1242	0.1363360791	0.1786962973
1243	0.1363293242	0.1786888897
1244	0.1363164316	0.1786703313
1245	0.1363011369	0.1786469912
1246	0.1362808592	0.1786211993
1247	0.1362606231	0.1785972411
1248	0.1362418587	0.1785739709
1249	0.1362145297	0.178544528
1250	0.1362113103	0.1785410456
1251	0.1362005031	0.1785261862
1252	0.136187141	0.1785091503
1253	0.1361824559	0.1785021723
1254	0.1361518381	0.1784653125
1255	0.1361406775	0.1784525072
1256	0.1361236359	0.1784289928
1257	0.1361153835	0.1784176229
1258	0.1361076294	0.17840916
1259	0.1360797504	0.1783801678
1260	0.1360652048	0.1783601712
1261	0.1360473157	0.1783368156
1262	0.1360361873	0.1783263912
1263	0.136017123	0.178305766
1264	0.1360027003	0.1782892756
1265	0.1359788414	0.1782600384
1266	0.1359783769	0.1782596274
1267	0.1359666223	0.1782464973
1268	0.1359487856	0.1782221334
1269	0.1359303893	0.1782003069
1270	0.1359187952	0.1781864178
1271	0.1358994187	0.1781581657
1272	0.1358833468	0.1781356081
1273	0.1358628723	0.1781095227
1274	0.1358405335	0.1780813834
1275	0.1358348855	0.1780741266
1276	0.135822856	0.1780587559
1277	0.1358105662	0.1780418943
1278	0.1358064748	0.1780375131
1279	0.1357787172	0.1780033495
1280	0.1357675175	0.1779889234
1281	0.1357495511	0.1779667871
1282	0.1357487791	0.1779654374
1283	0.1357426636	0.1779591973
1284	0.1357184795	0.1779280253
1285	0.1356972847	0.1779000787
1286	0.1356848208	0.177883443
1287	0.1356597412	0.1778511814
1288	0.1356493825	0.1778372143
1289	0.135639394	0.1778252356
1290	0.1356296556	0.1778130914
1291	0.1356242306	0.1778056311
1292	0.1356150109	0.1777930217
1293	0.1355965554	0.1777688553
1294	0.1355861543	0.1777571683
1295	0.1355811615	0.1777495227
1296	0.1355535519	0.1777200134
1297	0.135533453	0.1776931798
1298	0.1355218439	0.1776764924
1299	0.1355034876	0.1776513407
1300	0.1354982129	0.1776436342
1301	0.1354899544	0.1776328389
1302	0.1354748032	0.1776119568
1303	0.1354547263	0.1775897254
1304	0.1354460557	0.177578813
1305	0.1354324502	0.1775578494
1306	0.1354164543	0.1775412638
1307	0.1353829179	0.1775011824
1308	0.1353792497	0.1774953019
1309	0.1353534943	0.1774655381
1310	0.1353415194	0.1774491287
1311	0.1353289023	0.1774324911
1312	0.1353154263	0.1774157714
1313	0.1353062203	0.1774039496
1314	0.1352907439	0.1773890473
1315	0.1352726236	0.1773681984
1316	0.1352664196	0.1773602346
1317	0.1352468894	0.1773370411
1318	0.1352410253	0.1773296375
1319	0.1352275212	0.1773137249
1320	0.1352179487	0.1773004181
1321	0.1352010948	0.1772790747
1322	0.1351838969	0.177256644
1323	0.1351788403	0.1772498178
1324	0.1351716389	0.177241181
1325	0.1351651581	0.1772335472
1326	0.1351519406	0.1772175471
1327	0.1351401247	0.1772042561
1328	0.135113665	0.1771718082
1329	0.1350937939	0.1771449435
1330	0.1350809013	0.1771292808
1331	0.1350612944	0.1771038369
1332	0.1350410791	0.1770772911
1333	0.1350330736	0.1770676636
1334	0.1350252359	0.1770592099
1335	0.135019136	0.1770507879
1336	0.1350086558	0.1770362646
1337	0.1349879383	0.1770118272
1338	0.1349673259	0.1769876083
1339	0.1349531191	0.1769701193
1340	0.1349335883	0.1769487519
1341	0.1349235733	0.1769357497
1342	0.1349068908	0.1769141827
1343	0.1348772553	0.1768778781
1344	0.1348682517	0.1768663997
1345	0.1348511509	0.1768459581
1346	0.1348427197	0.1768344629
1347	0.1348226437	0.1768103587
1348	0.1348178832	0.1768046611
1349	0.1348167077	0.1768029517
1350	0.1347958249	0.1767751692
1351	0.1347865056	0.1767633064
1352	0.1347640344	0.1767326809
1353	0.1347630714	0.1767314391
1354	0.1347585054	0.1767249471
1355	0.1347335908	0.1766903154
1356	0.1347106322	0.1766610129
1357	0.1347025758	0.1766505949
1358	0.1346848545	0.1766302137
1359	0.1346770592	0.1766200408
1360	0.1346524208	0.1765907416
1361	0.134651114	0.1765891116
1362	0.1346395299	0.1765753748
1363	0.1346356213	0.1765707774
1364	0.1346338557	0.1765691268
1365	0.1346118433	0.1765387513
1366	0.1345996585	0.1765222376
1367	0.1345855788	0.1765030342
1368	0.1345768136	0.1764914636
1369	0.1345462586	0.1764558521
1370	0.1345271611	0.1764353526
1371	0.1345134517	0.1764178278
1372	0.134500461	0.1764019042
1373	0.1344930701	0.1763922552
1374	0.1344860661	0.1763830332
1375	0.1344754609	0.1763703082
1376	0.1344694617	0.1763622224
1377	0.1344514467	0.1763375648
1378	0.134430607	0.1763110439
1379	0.1344073224	0.1762842881
1380	0.1343989431	0.1762748981
1381	0.1343861705	0.1762597
1382	0.1343820752	0.1762543242
1383	0.1343629883	0.1762296548
1384	0.1343564695	0.1762218119
1385	0.1343446337	0.1762065821
1386	0.1343319275	0.1761903988
1387	0.1343180204	0.1761725435
1388	0.1343045269	0.1761547986
1389	0.1342886536	0.1761366406
1390	0.1342694308	0.1761134477
1391	0.1342613227	0.176103058
1392	0.1342377376	0.1760749041
1393	0.1342291806	0.1760638667
1394	0.1342208842	0.1760546389
1395	0.1342138777	0.1760460661
1396	0.1342008481	0.1760300536
1397	0.1341831561	0.1760078425
1398	0.1341742078	0.1759956406
1399	0.1341685422	0.1759886846
1400	0.1341597528	0.1759778363
1401	0.1341435507	0.1759579946
1402	0.1341391627	0.1759517532
1403	0.1341242093	0.175932181
1404	0.1341147872	0.1759182064
1405	0.1341139696	0.1759172719
1406	0.1340906069	0.1758847458
1407	0.1340689186	0.1758569722
1408	0.1340618803	0.1758498178
1409	0.134030451	0.1758135874
1410	0.1340232962	0.1758047673
1411	0.1340160942	0.1757947632
1412	0.1339901086	0.1757620176
1413	0.1339703272	0.1757400109
1414	0.1339390549	0.1757020684
1415	0.1339293314	0.1756913164
1416	0.1339033345	0.1756606426
1417	0.1338835748	0.1756344345
1418	0.1338686286	0.1756177381
1419	0.1338362894	0.1755801762
1420	0.1338304258	0.1755719328
1421	0.1338032953	0.1755404625
1422	0.1338031783	0.1755403411
1423	0.1337873865	0.1755203955
1424	0.1337755283	0.1755048358
1425	0.1337710564	0.1754993747
1426	0.1337618138	0.1754866946
1427	0.1337519616	0.1754733033
1428	0.1337416688	0.1754597231
1429	0.1337117026	0.1754211488
1430	0.133707605	0.1754150992
1431	0.1337029824	0.1754105381
1432	0.1336820741	0.1753811259
1433	0.1336568917	0.1753502356
1434	0.1336327276	0.1753210537
1435	0.1336186277	0.1753033522
1436	0.1336017042	0.1752809023
1437	0.1335762353	0.1752510962
1438	0.1335754595	0.1752500315
1439	0.1335603828	0.1752304789
1440	0.1335368626	0.1752028123
1441	0.1335278376	0.1751924503
1442	0.1335263418	0.1751908392
1443	0.133507393	0.17516805
1444	0.1334952398	0.1751534322
1445	0.1334822022	0.1751363785
1446	0.1334809603	0.1751353515
1447	0.1334719589	0.1751232847
1448	0.1334662873	0.1751142628
1449	0.1334458509	0.1750920376
1450	0.1334326045	0.1750754689
1451	0.1334220997	0.1750618502
1452	0.1334154007	0.1750555658
1453	0.1333855382	0.1750196698
1454	0.1333580441	0.174987465
1455	0.1333415476	0.1749628322
1456	0.1333408207	0.1749614436
1457	0.1333168451	0.1749343661
1458	0.133305826	0.1749186946
1459	0.1332847536	0.1748917083
1460	0.1332837006	0.1748898983
1461	0.133275149	0.1748797755
1462	0.133262766	0.1748635265
1463	0.1332532386	0.1748502907
1464	0.133240839	0.1748358493
1465	0.1332402647	0.1748350231
1466	0.133234376	0.1748285893
1467	0.1332254187	0.1748177804
1468	0.1332089631	0.1747984673
1469	0.1331914084	0.174777603
1470	0.1331665884	0.1747484185
1471	0.133156946	0.1747379388
1472	0.133138996	0.1747122119
1473	0.1331140955	0.1746825759
1474	0.1331002244	0.1746680614
1475	0.1330926804	0.1746587803
1476	0.1330836039	0.1746481209
1477	0.1330677646	0.1746294801
1478	0.1330666979	0.1746275172
1479	0.1330609066	0.1746215596
1480	0.1330563821	0.1746141022
1481	0.1330436672	0.1745970344
1482	0.1330423485	0.1745953
1483	0.1330420265	0.1745941536
1484	0.1330406367	0.1745923198
1485	0.1330243666	0.1745727507
1486	0.1330044674	0.1745506941
1487	0.1329917659	0.1745350481
1488	0.1329754318	0.1745154385
1489	0.1329619292	0.174496806
1490	0.1329504426	0.1744805241
1491	0.1329456016	0.1744734007
1492	0.1329322619	0.1744566489
1493	0.1329172055	0.1744384894
1494	0.1328963101	0.17441446
1495	0.132891304	0.1744090485
1496	0.1328910195	0.1744085487
1497	0.1328717615	0.1743870702
